date,price
2022-08-05,22969.0
2022-08-06,23167.0
2022-08-07,23271.0
2022-08-08,24073.0
2022-08-09,23147.0
2022-08-10,23880.0
2022-08-11,24214.0
2022-08-12,24244.0
2022-08-13,24505.0
2022-08-14,24327.0
2022-08-15,24070.0
2022-08-16,23973.0
2022-08-17,23408.0
2022-08-18,23417.0
2022-08-19,21278.0
2022-08-20,20856.0
2022-08-21,21520.0
2022-08-22,21107.0
2022-08-23,21489.0
2022-08-24,21697.0
2022-08-25,21647.0
2022-08-26,20667.0
2022-08-27,20000.0
2022-08-28,19999.0
2022-08-29,20188.0
2022-08-30,19975.0
2022-08-31,20207.0
2022-09-01,20076.0
2022-09-02,19965.0
2022-09-03,19739.0
2022-09-04,19898.0
2022-09-05,19743.0
2022-09-06,18962.0
2022-09-07,19393.0
2022-09-08,19371.0
2022-09-09,21285.0
2022-09-10,21487.0
2022-09-11,21643.0
2022-09-12,22396.0
2022-09-13,20254.0
2022-09-14,19948.0
2022-09-15,19836.0
2022-09-16,19743.0
2022-09-17,20081.0
2022-09-18,19721.0
2022-09-19,19520.0
2022-09-20,18970.0
2022-09-21,18918.0
2022-09-22,19247.0
2022-09-23,18852.0
2022-09-24,19138.0
2022-09-25,18888.0
2022-09-26,19135.0
2022-09-27,19055.0
2022-09-28,19565.0
2022-09-29,19483.0
2022-09-30,19420.0
2022-10-01,19250.0
2022-10-02,19231.0
2022-10-03,19590.0
2022-10-04,20350.0
2022-10-05,20022.0
2022-10-06,20049.0
2022-10-07,19549.0
2022-10-08,19461.0
2022-10-09,19477.0
2022-10-10,19243.0
2022-10-11,19026.0
2022-10-12,19148.0
2022-10-13,19382.0
2022-10-14,19187.0
2022-10-15,19103.0
2022-10-16,19352.0
2022-10-17,19527.0
2022-10-18,19373.0
2022-10-19,19196.0
2022-10-20,19022.0
2022-10-21,19179.0
2022-10-22,19220.0
2022-10-23,19498.0
2022-10-24,19374.0
2022-10-25,20172.0
2022-10-26,20754.0
2022-10-27,20418.0
2022-10-28,20649.0
2022-10-29,20865.0
2022-10-30,20688.0
2022-10-31,20407.0
2022-11-01,20481.0
2022-11-02,20192.0
2022-11-03,20240.0
2022-11-04,21147.0
2022-11-05,21367.0
2022-11-06,21132.0
2022-11-07,20667.0
2022-11-08,18711.0
2022-11-09,15788.0
2022-11-10,17807.0
2022-11-11,16773.0
2022-11-12,16793.0
2022-11-13,16380.0
2022-11-14,16393.0
2022-11-15,16880.0
2022-11-16,16538.0
2022-11-17,16681.0
2022-11-18,16640.0
2022-11-19,16665.0
2022-11-20,16251.0
2022-11-21,15602.0
2022-11-22,16137.0
2022-11-23,16482.0
2022-11-24,16537.0
2022-11-25,16503.0
2022-11-26,16507.0
2022-11-27,16570.0
2022-11-28,16193.0
2022-11-29,16454.0
2022-11-30,17102.0
2022-12-01,16931.0
2022-12-02,17016.0
2022-12-03,16957.0
2022-12-04,17113.0
2022-12-05,16970.0
2022-12-06,16994.0
2022-12-07,16833.0
2022-12-08,17178.0
2022-12-09,17109.0
2022-12-10,17129.0
2022-12-11,17109.0
2022-12-12,17153.0
2022-12-13,17764.0
2022-12-14,17818.0
2022-12-15,17384.0
2022-12-16,16835.0
2022-12-17,16709.0
2022-12-18,16750.0
2022-12-19,16583.0
2022-12-20,16883.0
2022-12-21,16790.0
2022-12-22,16791.0
2022-12-23,16815.0
2022-12-24,16836.0
2022-12-25,16823.0
2022-12-26,16821.0
2022-12-27,16698.0
2022-12-28,16517.0
2022-12-29,16599.0
2022-12-30,16576.0
2023-01-01,16591.0
2023-01-02,16725.0
2023-01-03,16667.0
2023-01-04,16820.0
2023-01-05,16846.0
2023-01-06,16929.0
2023-01-07,16943.0
2023-01-08,16953.0
2023-01-09,17190.0
2023-01-10,17475.0
2023-01-11,17556.0
2023-01-12,18822.0
2023-01-13,19818.0
2023-01-14,20888.0
2023-01-15,20898.0
2023-01-16,21129.0
2023-01-17,21330.0
2023-01-18,20775.0
2023-01-19,20941.0
2023-01-20,22336.0
2023-01-21,23199.0
2023-01-22,22579.0
2023-01-23,22989.0
2023-01-24,22900.0
2023-01-25,23576.0
2023-01-26,23068.0
2023-01-27,23097.0
2023-01-28,23005.0
2023-01-29,23792.0
2023-01-30,22732.0
2023-01-31,22950.0
2023-02-01,23678.0
2023-02-02,23598.0
2023-02-03,23387.0
2023-02-04,23417.0
2023-02-05,22896.0
2023-02-06,22918.0
2023-02-07,23201.0
2023-02-08,22960.0
2023-02-09,21841.0
2023-02-10,21543.0
2023-02-11,21829.0
2023-02-12,21739.0
2023-02-13,21621.0
2023-02-14,22251.0
2023-02-15,24173.0
2023-02-16,24520.0
2023-02-17,24593.0
2023-02-18,24624.0
2023-02-19,24544.0
2023-02-20,24762.0
2023-02-21,24183.0
2023-02-22,23804.0
2023-02-23,23897.0
2023-02-24,23131.0
2023-02-25,22951.0
2023-02-26,23565.0
2023-02-27,23386.0
2023-02-28,23159.0
2023-03-01,23542.0
2023-03-02,23427.0
2023-03-03,22246.0
2023-03-04,22224.0
2023-03-05,22482.0
2023-03-06,22401.0
2023-03-07,22050.0
2023-03-08,22006.0
2023-03-09,20244.0
2023-03-10,20091.0
2023-03-11,20453.0
2023-03-12,21397.0
2023-03-13,24126.0
2023-03-14,24674.0
2023-03-15,24371.0
2023-03-16,24701.0
2023-03-17,26791.0
2023-03-18,27413.0
2023-03-19,27963.0
2023-03-20,28047.0
2023-03-21,28117.0
2023-03-22,27360.0
2023-03-23,28312.0
2023-03-24,27632.0
2023-03-25,27387.0
2023-03-26,27811.0
2023-03-27,27041.0
2023-03-28,27329.0
2023-03-29,28385.0
2023-03-30,28154.0
2023-03-31,28392.0
2023-04-01,28467.0
2023-04-02,28089.0
2023-04-03,27573.0
2023-04-04,28266.0
2023-04-05,28185.0
2023-04-06,27982.0
2023-04-07,27855.0
2023-04-08,27961.0
2023-04-09,28108.0
2023-04-10,29111.0
2023-04-11,30173.0
2023-04-12,29963.0
2023-04-13,30311.0
2023-04-14,30442.0
2023-04-15,30375.0
2023-04-16,30339.0
2023-04-17,29474.0
2023-04-18,30403.0
2023-04-19,29269.0
2023-04-20,28196.0
2023-04-21,27299.0
2023-04-22,27798.0
2023-04-23,27509.0
2023-04-24,27434.0
2023-04-25,27991.0
2023-04-26,28289.0
2023-04-27,29596.0
2023-04-28,29350.0
2023-04-29,29296.0
2023-04-30,29348.0
2023-05-01,27705.0
2023-05-02,28705.0
2023-05-03,28512.0
2023-05-04,28891.0
2023-05-05,29531.0
2023-05-06,28961.0
2023-05-07,28926.0
2023-05-08,27565.0
2023-05-09,27670.0
2023-05-10,27896.0
2023-05-11,27027.0
2023-05-12,26456.0
2023-05-13,26998.0
2023-05-14,26949.0
2023-05-15,27355.0
2023-05-16,26959.0
2023-05-17,27339.0
2023-05-18,26741.0
2023-05-19,26836.0
2023-05-20,27027.0
2023-05-21,26855.0
2023-05-22,26895.0
2023-05-23,27216.0
2023-05-24,26443.0
2023-05-25,26481.0
2023-05-26,26752.0
2023-05-27,26759.0
2023-05-28,27552.0
2023-05-29,27680.0
2023-05-30,27777.0
2023-05-31,27120.0
